name,is.nbreak,is.tfirst,is.tfirst.pknown,is.tfirst.pknown.offs,is.tfirst.offs,is.tfirst.big,is.slope.ma,is.slope.ma.prop,is.slope.ma.prop.lev,is.intlev.initlev,is.intlev.finallev,is.intlev.levd,is.intlev.levdprop
00C,2,22.0,22.0,22.0,22.0,22.0,0.00409408297115112,0.022296138113160998,0.51134472257175,0.179528881255755,0.187535384091182,-0.00800650283542653,-0.0445972969887812
00D,1,39.0,39.0,39.0,39.0,39.0,-0.000832759761160308,-0.00437307713513137,0.5217391304347829,0.191261543756367,0.17210806924968,0.0191534745066871,0.10014284173657598
00J,3,10.0,10.0,10.0,10.0,47.0,-0.0024017554078344,-0.0124687857877031,0.5186558262554021,0.19377226630262195,0.138203499048824,0.0555687672537982,0.2867735838265639
00K,1,15.0,15.0,15.0,15.0,15.0,-0.0005517109676925241,-0.00235725520078998,0.51063829787234,0.23459975443266395,0.20866933895111603,0.0259304154815486,0.11053044596852399
00L,1,38.0,38.0,,,38.0,-0.0014400575659657801,-0.0073655836968683705,0.5416666666666671,0.19695172714051,0.162390345557331,0.0345613815831786,0.175481485158654
00M,1,9.0,9.0,9.0,9.0,9.0,-0.000860549741389965,-0.0036713947604595297,0.5094339622641509,0.235253688462941,0.189644552169273,0.0456091362936681,0.19387214114117
00N,1,38.0,38.0,38.0,38.0,38.0,-0.0025089632423890102,-0.0119770034202326,0.5416666666666671,0.21199068035959803,0.151775562542261,0.0602151178173362,0.28404606143625705
00P,1,22.0,22.0,,,22.0,-0.000455423620908481,-0.00244221535821045,0.525,0.18693513736826398,0.168718192531925,0.0182169448363392,0.0974506189301997
00Q,2,17.0,17.0,17.0,17.0,17.0,0.0137178255074297,0.0641412412024065,2.744849970376,0.200151211796374,0.20514887128796,-0.00499765949158623,-0.0249694191043453
00R,2,32.0,32.0,46.0,46.0,46.0,-0.00307333792522628,-0.0157070543851553,0.5180734021593,0.19384863123479698,0.170119654511292,0.0237289767235051,0.122409823439834
00T,1,5.0,5.0,5.0,5.0,5.0,-0.0008784463716074,-0.0032944946833172,0.508771929824561,0.267519147313003,0.21744770413138104,0.0500714431816218,0.18716956780307398
00V,2,27.0,27.0,34.0,34.0,34.0,-0.0017262335020838,-0.007874251123619709,0.508088067107034,0.21474695927722398,0.197759417019908,0.0169875422573164,0.0791049256971626
00X,2,33.0,33.0,38.0,38.0,38.0,-0.00131024482817804,-0.009120576028129629,0.523761971114149,0.141871833774431,0.11935740144839199,0.0225144323260391,0.15869557562663097
00Y,0,,,,,,,,,,,,
01A,1,21.0,21.0,21.0,21.0,21.0,-0.000371789449266413,-0.00213599604937221,0.51219512195122,0.17443084230925898,0.15918747488933602,0.0152433674199229,0.0873891750915074
01C,1,33.0,33.0,33.0,33.0,33.0,-0.00231888372033716,-0.0113923367789493,0.517241379310345,0.205866563650408,0.13861893576063097,0.0672476278897775,0.32665638701763106
01D,2,16.0,16.0,,,47.0,-0.00310979441801943,-0.0116033084427562,0.510642697797416,0.26925485260823195,0.18399539028739,0.0852594623208423,0.316649677786478
